 Sl no. District Name         Market Name Commodity Variety       Grade  Min Price (Rs./Quintal)  Max Price (Rs./Quintal)  Modal Price (Rs./Quintal)  Price Date
    238        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2600                     3400                       3000 26 Jun 2020
    239        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2751                     2851                       2800 08 Mar 2022
    240        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2800                     3100                       3000 04 Dec 2021
    241        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2800                     3200                       3000 16 Sep 2019
    242        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2900                     3200                       3000 25 Sep 2021
    243        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2950                     3200                       3150 26 Aug 2024
    244        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3000                     3100                       3050 11 Mar 2022
    245        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3000                     3200                       3000 27 Jan 2022
    246        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3000                     3200                       3000 28 Jan 2022
    247        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3000                     3200                       3100 01 Sep 2021
    248        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3000                     3400                       3200 07 Jan 2020
    249        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3000                     3400                       3200 21 Mar 2022
    250        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3000                     3400                       3200 28 Mar 2022
    251        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3004                     3500                       3004 15 Dec 2023
